time_ms,ir,ax,ay,az,gx,gy,gz,label
3340737,127622,549,17,244,-2068,-3779,-2690,M
3340834,127583,188,260,-321,-4853,-8326,-1652,M
3340916,127279,-945,636,-656,-23996,-22640,-1232,M
3340998,127420,-412,-189,968,-19193,-29473,4873,M
3341080,127267,-1027,167,1207,-5947,-10759,-1702,M
3341177,127367,36,467,-182,-561,-4150,579,M
3341259,127585,646,339,-685,-364,-3845,391,M
3341341,127415,393,5,-1144,-15147,-16379,-1284,M
3341422,126992,-18,-418,-694,-23437,-31683,-1274,M
3341504,127577,755,-170,1236,-15757,-16457,736,M
3341585,127575,-268,-46,689,364,-4354,-384,M
3341682,127548,167,371,141,-1036,-2113,-357,M
3341763,127314,489,469,-422,-4351,-6704,-1093,M
3341845,126810,-363,-174,-1339,-19043,-20657,-1406,M
3341927,127151,-67,-337,600,-21140,-32768,2783,M
3342009,126572,274,-125,856,-9026,-17555,-2010,M
3342106,127200,-42,-67,-398,-1620,-1836,-920,M
3342188,127560,471,147,-686,-2841,-861,-276,M
3342270,127533,-201,316,-976,-7804,-8981,-4534,M
3342352,126713,633,139,-1230,-16698,-25518,-1658,M
3342434,127756,11,246,1145,-16824,-26456,4399,M
3342531,127076,959,288,728,-261,-4027,-2238,M
3342612,127479,440,-5,8,-2751,-7977,-419,M
3342694,127223,-997,-483,-1297,-2758,-15634,357,M
3342776,126890,-115,-774,-1731,-14630,-32768,3261,M
3342858,126725,-714,-585,-69,-12514,-31529,7126,M
3342955,126800,69,-281,810,-4150,-8378,847,M
3343037,127153,-333,-163,-278,-1317,-628,-1650,M
3343119,126987,-36,417,-821,-2623,-4878,-1330,M
3343201,126937,-374,372,-610,-12184,-23635,-454,M
3343298,127299,626,-51,1076,-11037,-32768,2700,M
3343380,126656,-652,90,1439,-5900,-15658,-1485,M
3343462,126632,125,-63,256,1627,-1893,241,M
3343544,127227,-618,-320,-483,923,-5421,-1970,M
3343641,126489,-707,-309,-607,-8822,-30146,1274,M
3343723,126229,-588,-211,-984,-7016,-32768,4102,M
3343805,126253,648,-447,451,-3781,-19752,3345,M
3343887,126246,206,14,-250,838,-4358,1668,M
3343984,127127,-280,756,-580,-4280,760,1430,M
3344065,126945,222,867,-25,-6817,-6976,-2670,M
